id_media,code,nom,pays_code,pays_nom,langue,type_media,support,periodicite,thematique,couverture,groupe_media,ville,url,priorite_rp,actif,notes,source_liste
MED-CH-0072,BIBLIOSUISSEINFO,bibliosuisse INFO,CH,Suisse,fr,Print,Zeitschrift,"4/Jahr, Do",Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0073,BILANCH,bilan.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0074,BILANZCH,bilanz.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0075,BILDUNGSCHWEIZ,BILDUNG SCHWEIZ,CH,Suisse,de,Print,Zeitschrift,"11/Jahr, Di",Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0076,BKACH,bka.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0077,BLICKCH,blick.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0078,BLOGHRTODAYCH,blog.hrtoday.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0079,BLUEWINCH,bluewin.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0080,BOLERO,Bolero,CH,Suisse,de,Print,Zeitschrift,6/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0081,BOLEROF,Bolero F,CH,Suisse,fr,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0082,BOLEROMAGAZINCH,boleromagazin.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0083,BONASAVOIRCH,bonasavoir.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0084,BONPOURLATETECOM,bonpourlatete.com,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0085,BOTECH,bote.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0086,BREF,bref,CH,Suisse,de,Print,Zeitschrift,10/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0087,BROYELA,"Broye, La",CH,Suisse,fr,Print,Wochenzeitung,Do,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0088,BULLETINKULTURERBESCHWEIZ,Bulletin Kulturerbe Schweiz,CH,Suisse,fr,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0089,BUNDDER,"Bund, Der",CH,Suisse,de,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0090,BZBASELCH,bzbasel.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0091,BUNDNERTAGBLATT,Bündner Tagblatt,CH,Suisse,de,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0092,CAMINADADASMAGAZIN,Caminada. Das Magazin.,CH,Suisse,de,Print,Zeitschrift,2/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0093,CANAL9VIDEO,canal9 Video,CH,Suisse,fr,TV,Video,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Video,SWISSDOX
MED-CH-0094,CASHCH,cash.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0095,CATHCH,cath.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0096,CINEBULLETINCH,cinebulletin.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0097,CINEBULLETINDE,cinébulletin (de),CH,Suisse,it,Print,Zeitschrift,"6/Jahr, Fr",Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0098,CINEBULLETINFR,cinébulletin (fr),CH,Suisse,fr,Print,Zeitschrift,"6/Jahr, Fr",Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0099,COOPERAZIONE,Cooperazione,CH,Suisse,it,Print,Wochenzeitung,Do,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0100,COOPZEITUNG,Coopzeitung,CH,Suisse,de,Print,Wochenzeitung,Do,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0101,COOPERATION,Coopération,CH,Suisse,fr,Print,Wochenzeitung,Do,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0102,CRUISER,cruiser,CH,Suisse,de,Print,Zeitschrift,6/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0103,CYCLINFO,CYCLINFO,CH,Suisse,de,Print,Zeitschrift,5/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0104,CYCLINFOCH,cyclinfo.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0105,COTELA,"Côte, La",CH,Suisse,fr,Print,Tageszeitung,Mo - Fr,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0106,COTENATURE,CôtéNature,CH,Suisse,fr,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0107,DASWANDERN,DAS WANDERN,CH,Suisse,de,Print,Zeitschrift,6/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0108,DASLAMMCH,daslamm.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0109,DEFACTOEXPERT,defacto.expert,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0110,DENKNETZ,Denknetz,CH,Suisse,de,Print,Zeitschrift,1/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0111,DERBUNDCH,derbund.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0112,DIEVOLKSWIRTSCHAFTCH,dievolkswirtschaft.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0113,DOPPELPUNKT,Doppelpunkt,CH,Suisse,de,Print,Zeitschrift,Do,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0114,EDITO,EDITO,CH,Suisse,de,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0115,EDITOFRANCAIS,EDITO (français),CH,Suisse,fr,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0116,EMMENMAILEMMENCH,emmenmail.emmen.ch,CH,Suisse,de,Web,Onlinemedium,8/Jahr,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0117,ENCORE,encore!,CH,Suisse,fr,Print,Zeitschrift,9/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0118,ENCOREDT,encore! (dt),CH,Suisse,de,Print,Zeitschrift,9/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0119,ENGADINERPOSTPOSTALADINA,Engadiner Post/Posta Ladina,CH,Suisse,de,Print,Tageszeitung,"Di, Do, Sa",Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0120,ENGADINERPOSTCH,engadinerpost.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0121,EVENEMENTCH,evenement.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0122,EVENEMENTSYNDICALL,"Evénement syndical, L’",CH,Suisse,fr,Print,Zeitschrift,19/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0123,FEMINA,Femina,CH,Suisse,fr,Print,Zeitschrift,11/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0124,FILMBULLETINCH,filmbulletin.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0125,FINEWSASIA,finews.asia,CH,Suisse,en,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0126,FINEWSCH,finews.ch,CH,Suisse,it,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0127,FINEWSCOM,finews.com,CH,Suisse,en,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0128,FOODREVOLUTIONINFO,food-revolution.info,CH,Suisse,de,Web,Onlinemedium,Fr,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0129,FRAPPCH,frapp.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0130,FREIBURGERNACHRICHTEN,Freiburger Nachrichten,CH,Suisse,de,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0131,FREIBURGERNACHRICHTENCH,freiburger-nachrichten.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0132,FRIDAMAGAZINCH,fridamagazin.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0133,FRITZFRANZI,Fritz+Fränzi,CH,Suisse,de,Print,Zeitschrift,10/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0134,FRUTIGLAENDERCH,frutiglaender.ch,CH,Suisse,de,Web,Onlinemedium,Di + Fr,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0135,FURTTALER,Furttaler,CH,Suisse,de,Print,Wochenzeitung,Fr,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0136,FUWCH,fuw.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0137,GAMBAROGNONEWSCH,gambarognonews.ch,CH,Suisse,it,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0138,GENERALANZEIGER,General-Anzeiger,CH,Suisse,de,Print,Wochenzeitung,Do,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0139,GESUNDHEITSTIPPCH,gesundheitstipp.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0140,GHI,GHI,CH,Suisse,fr,Print,Wochenzeitung,Mi,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0141,GLATTALER,Glattaler,CH,Suisse,de,Print,Wochenzeitung,Fr,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0142,GLOBAL,Global,CH,Suisse,de,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0143,GLOBALFR,Global (fr),CH,Suisse,fr,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0144,GLUECKSPOSTCH,glueckspost.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0145,GLUCKSPOST,Glückspost,CH,Suisse,de,Print,Zeitschrift,Do,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0146,GRENCHNERTAGBLATT,Grenchner Tagblatt,CH,Suisse,de,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0147,GRENCHNERTAGBLATTCH,grenchnertagblatt.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0148,GROSSELTERN,Grosseltern,CH,Suisse,de,Print,Zeitschrift,"6/Jahr, Fr",Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0149,GRUPPETTO,gruppetto,CH,Suisse,de,Print,Zeitschrift,4/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0150,GRUPPETTOMAGAZINCH,gruppetto-magazin.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0151,GRUNEDIE,"grüne, die",CH,Suisse,de,Print,Zeitschrift,12/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0152,GUIDETVCINEMA,Guide TV Cinéma,CH,Suisse,fr,Print,Zeitschrift,Sa,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0153,HAUPTSTADTBE,hauptstadt.be,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0154,HEIDINEWS,heidi.news,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0155,HOCHPARTERRE,Hochparterre,CH,Suisse,de,Print,Zeitschrift,10/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0156,HOTELREVUE,hotelrevue,CH,Suisse,fr,Print,Zeitschrift,"12/Jahr, Do",Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0157,HRTODAYDE,HR Today (de),CH,Suisse,de,Print,Zeitschrift,6/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0158,HRTODAYFR,HR Today (fr),CH,Suisse,fr,Print,Zeitschrift,6/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0159,HRTODAYCH,hrtoday.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0160,HTRCH,htr.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0161,HZBANKING,HZ Banking,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0162,HZINSURANCE,HZ Insurance,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0163,IHREREGIONONLINECH,ihre-region-online.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0164,ILLUSTREL,"Illustré, L'",CH,Suisse,fr,Print,Zeitschrift,Mi,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0165,INFOSPERBERCH,infosperber.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0166,INSIDEITCH,inside-it.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0167,INSIDEJUSTIZCH,inside-justiz.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0168,INSIDEPARADEPLATZCH,insideparadeplatz.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0169,INTERVIEWBYRINGIER,Interview by Ringier,CH,Suisse,de,Print,Zeitschrift,2/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0170,JOURNALDELAREGIONDECOSSONAY,Journal de la région de Cossonay,CH,Suisse,fr,Print,Tageszeitung,Fr,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0171,JOURNALDEMORGES,Journal de Morges,CH,Suisse,fr,Print,Tageszeitung,Fr,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0172,JOURNALDESARTSETMETIERS,Journal des arts et métiers,CH,Suisse,fr,Print,Zeitschrift,12/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0173,JOURNALDUJURALE,"Journal du Jura, Le",CH,Suisse,fr,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0174,JOURNALSUISSEDESENTREPRENEUR,Journal Suisse des Entrepreneurs,CH,Suisse,fr,Print,Zeitschrift,10/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0175,JOURNAL21CH,journal21.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0176,JOURNALDEMORGESCH,journaldemorges.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0177,KANALK,Kanal K,CH,Suisse,de,Radio,Audio,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Audio,SWISSDOX
MED-CH-0178,KATHCH,kath.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0179,KGELDCH,kgeld.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0180,KLEINREPORTCH,kleinreport.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0181,KLETTGAUERBOTE,Klettgauer Bote,CH,Suisse,de,Print,Tageszeitung,Di Do Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0182,KTIPPCH,ktipp.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0183,KULTURTIPPCH,kultur-tipp.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0184,KUNSTBULLETIN,Kunstbulletin,CH,Suisse,de,Print,Zeitschrift,10/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0185,KUNSTBULLETINCH,kunstbulletin.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0186,LAGAZETTEDEMARTIGNY,La Gazette de Martigny,CH,Suisse,fr,Print,Tageszeitung,2/Monat,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0187,LARANDONNEE,LA RANDONNÉE,CH,Suisse,fr,Print,Zeitschrift,6/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0188,LABROYECH,labroye.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0189,LACOTECH,lacote.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0190,LAGRUYERECH,lagruyere.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0191,LALIBERTECH2,laliberte.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0192,LANDBOTEDER,"Landbote, Der",CH,Suisse,de,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0193,LAUSANNECITES,Lausanne Cités,CH,Suisse,fr,Print,Wochenzeitung,Mi,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0194,LAVIEECONOMIQUECH,lavieeconomique.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0195,LEJOURNALDESIERRE,Le Journal de Sierre,CH,Suisse,fr,Print,Tageszeitung,2/Monat,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0196,LECOURRIERCH,lecourrier.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0197,LEMATINCH,lematin.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0198,LENOUVELLISTECH,lenouvelliste.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0199,LENZBURGERBEZIRKSANZEIGER,Lenzburger Bezirks-Anzeiger,CH,Suisse,de,Print,Tageszeitung,Do,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0200,LETEMPSCH,letemps.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0201,LIBERTELA,"Liberté, La",CH,Suisse,fr,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0202,LIMMATTALERZEITUNGCH,limmattalerzeitung.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0203,LIMPERTINENTMEDIACOM,limpertinentmedia.com,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0204,LINTHZEITUNG,Linth-Zeitung,CH,Suisse,de,Print,Tageszeitung,Mo - Sa,Généraliste,Régionale,,,,3,true,Swissdox · Tageszeitung,SWISSDOX
MED-CH-0205,LITERATURRROCH,literatur.rro.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0206,LOKALNACHRICHTEN,Lokal-Nachrichten,CH,Suisse,de,Print,Wochenzeitung,Do,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0207,LUZERNERZEITUNGCH,luzernerzeitung.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0208,MAGAZINDAS,"Magazin, Das",CH,Suisse,de,Print,Zeitschrift,Sa,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
MED-CH-0209,MAGAZINNZZCH,magazin.nzz.ch,CH,Suisse,de,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0210,MASANTEMAGCH,masantemag.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0211,MATINDIMANCHELE,"Matin Dimanche, Le",CH,Suisse,fr,Print,Sonntagszeitung,So,Généraliste,Régionale,,,,3,true,Swissdox · Sonntagszeitung,SWISSDOX
MED-CH-0212,MAURMERPOST,Maurmer Post,CH,Suisse,de,Print,Wochenzeitung,Fr,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0213,MEDINSIDECH,medinside.ch,CH,Suisse,fr,Web,Onlinemedium,24/7,Généraliste,Nationale,,,,3,true,Swissdox · Onlinemedium,SWISSDOX
MED-CH-0214,MIGROSMAGAZINE,Migros Magazine,CH,Suisse,fr,Print,Wochenzeitung,Mi,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0215,MIGROSMAGAZIN,Migros-Magazin,CH,Suisse,de,Print,Wochenzeitung,Mi,Généraliste,Régionale,,,,3,true,Swissdox · Wochenzeitung,SWISSDOX
MED-CH-0216,MISSMONEYPENNY,Miss Moneypenny,CH,Suisse,de,Print,Zeitschrift,6/Jahr,Généraliste,Régionale,,,,3,true,Swissdox · Zeitschrift,SWISSDOX
